transaction_id,request_id,waste_id,buyer_company_id,seller_company_id,transaction_date,final_quantity,final_price_per_unit,transport_cost,carbon_saving_kg,delivery_status,payment_status
TRX00482,REQ01274,WST00327,C033,C024,2026-09-24,2134.26,277.51,33547.68,4786.17,Delivered,Paid
TRX00483,REQ01275,WST00327,C039,C024,2026-08-23,2840.55,222.36,56746.44,2042.48,Delivered,Partially Paid
TRX00484,REQ01281,WST00330,C013,C024,2026-09-10,4267.67,538.02,69621.21,7303.56,In Transit,Paid
TRX00485,REQ01282,WST00330,C018,C024,2026-06-20,1104.18,437.12,12111.45,516.17,Delivered,Paid
TRX00486,REQ01283,WST00330,C019,C024,2026-06-24,2237.73,416.19,36811.07,3895.34,Scheduled,Paid
TRX00487,REQ01286,WST00331,C027,C024,2026-06-19,988.12,352.69,8964.11,1675.3,Delivered,Partially Paid
TRX00488,REQ01290,WST00333,C034,C025,2026-09-16,1178.87,278.81,19283.65,502.02,In Transit,Paid
TRX00489,REQ01292,WST00334,C045,C025,2026-07-24,1624.89,346.11,19688.53,2774.59,In Transit,Partially Paid
TRX00490,REQ01293,WST00334,C017,C025,2026-09-24,1525.58,369.31,20112.3,1265.8,Delivered,Paid
TRX00491,REQ01297,WST00335,C026,C025,2026-09-02,2678.3,77.13,57723.99,6487.63,Delivered,Partially Paid
TRX00492,REQ01300,WST00336,C015,C025,2026-08-10,2501.15,369.16,37812.4,6037.18,Delivered,Pending
TRX00493,REQ01304,WST00336,C007,C025,2026-06-11,1061.68,286.04,11746.03,1362.07,Delivered,Paid
TRX00494,REQ01309,WST00338,C060,C025,2026-07-15,99.05,81.01,1313.64,136.31,In Transit,Paid
TRX00495,REQ01312,WST00339,C020,C025,2026-08-28,1863.84,119.07,27506.66,830.0,Delivered,Paid
TRX00496,REQ01315,WST00339,C048,C025,2026-07-09,1076.24,131.95,16806.22,1504.43,Delivered,Pending
TRX00497,REQ01316,WST00339,C059,C025,2026-06-09,642.41,132.17,14489.47,981.93,Delivered,Paid
TRX00498,REQ01317,WST00339,C048,C025,2026-09-05,1177.87,146.0,23073.24,1506.38,Delivered,Pending
TRX00499,REQ01318,WST00340,C039,C025,2026-08-16,1881.39,40.05,25633.87,1948.3,Scheduled,Paid
TRX00500,REQ01322,WST00340,C060,C025,2026-06-23,3731.51,39.83,79615.23,4205.36,Delivered,Paid
TRX00501,REQ01323,WST00340,C053,C025,2026-07-01,4210.53,37.34,77027.54,4725.89,Scheduled,Pending
TRX00502,REQ01324,WST00341,C007,C025,2026-09-06,1055.22,306.64,24835.37,1495.0,Scheduled,Paid
TRX00503,REQ01325,WST00341,C047,C025,2026-06-21,288.5,255.58,6453.96,298.86,Scheduled,Paid
TRX00504,REQ01329,WST00341,C008,C025,2026-07-19,567.31,321.7,5006.62,1027.44,In Transit,Paid
TRX00505,REQ01334,WST00342,C033,C025,2026-07-03,490.12,296.38,8310.41,737.22,In Transit,Paid
TRX00506,REQ01336,WST00343,C015,C025,2026-07-13,186.64,178.43,2001.08,435.24,In Transit,Paid
TRX00507,REQ01338,WST00343,C001,C025,2026-08-21,129.04,188.99,2905.51,175.84,Delivered,Paid
TRX00508,REQ01339,WST00343,C002,C025,2026-06-02,389.96,197.98,5154.46,399.7,In Transit,Paid
TRX00509,REQ01341,WST00343,C024,C025,2026-08-03,379.33,220.37,9004.73,366.1,Delivered,Paid
TRX00510,REQ01344,WST00344,C040,C025,2026-09-03,80.92,49.41,926.95,130.83,In Transit,Pending
TRX00511,REQ01347,WST00344,C052,C025,2026-09-03,188.1,56.12,4648.2,188.31,Delivered,Paid
TRX00512,REQ01348,WST00345,C001,C025,2026-08-30,2378.81,251.36,29435.93,4582.13,Scheduled,Partially Paid
TRX00513,REQ01351,WST00345,C049,C025,2026-06-18,1354.07,222.34,28559.5,3024.66,Scheduled,Partially Paid
TRX00514,REQ01353,WST00345,C001,C025,2026-08-30,1006.22,280.33,19122.58,1473.14,Delivered,Paid
TRX00515,REQ01355,WST00346,C054,C025,2026-06-08,1410.99,169.95,34423.41,1306.56,Delivered,Paid
TRX00516,REQ01357,WST00347,C021,C025,2026-08-25,132.21,267.0,2756.11,314.17,Delivered,Paid
TRX00517,REQ01362,WST00348,C028,C025,2026-08-16,2196.76,348.48,19465.82,2324.36,Scheduled,Pending
TRX00518,REQ01364,WST00349,C023,C025,2026-07-28,850.66,221.03,7709.57,427.98,In Transit,Pending
TRX00519,REQ01365,WST00349,C036,C025,2026-08-20,3511.3,209.96,78909.14,2079.79,Delivered,Paid
TRX00520,REQ01366,WST00349,C020,C025,2026-07-19,1227.96,171.52,21165.56,593.17,In Transit,Paid
TRX00521,REQ01367,WST00349,C028,C025,2026-09-14,1527.9,185.12,15071.43,2141.43,In Transit,Paid
TRX00522,REQ01374,WST00351,C032,C026,2026-07-12,454.81,17.9,7161.8,492.42,Delivered,Paid
TRX00523,REQ01375,WST00352,C043,C026,2026-06-23,2769.28,59.92,24412.33,1482.47,Delivered,Paid
TRX00524,REQ01376,WST00352,C040,C026,2026-07-08,3532.14,62.45,29241.24,5610.47,In Transit,Paid
TRX00525,REQ01377,WST00352,C015,C026,2026-09-08,1915.39,56.34,25557.65,1789.67,Delivered,Partially Paid
TRX00526,REQ01379,WST00353,C046,C026,2026-09-01,1548.7,124.9,22905.6,1956.49,Delivered,Paid
TRX00527,REQ01381,WST00354,C004,C026,2026-07-16,664.28,135.03,11424.77,1029.52,Delivered,Paid
TRX00528,REQ01385,WST00355,C007,C026,2026-09-05,562.75,178.05,6286.98,557.55,Delivered,Paid
TRX00529,REQ01394,WST00357,C027,C026,2026-07-18,488.43,56.05,7898.06,1010.97,Scheduled,Pending
TRX00530,REQ01395,WST00358,C035,C026,2026-08-28,295.43,45.6,5825.07,175.19,Delivered,Partially Paid
TRX00531,REQ01397,WST00359,C020,C026,2026-06-15,4008.13,342.62,78303.23,5467.95,In Transit,Paid
TRX00532,REQ01400,WST00359,C046,C026,2026-08-31,2074.87,320.1,24173.96,988.09,Scheduled,Paid
TRX00533,REQ01401,WST00360,C030,C026,2026-08-11,753.12,196.93,7159.17,1865.38,Delivered,Paid
TRX00534,REQ01402,WST00360,C058,C026,2026-08-19,894.04,190.77,20903.32,477.02,Delivered,Paid
TRX00535,REQ01403,WST00360,C057,C026,2026-06-29,731.23,163.53,13453.14,1080.09,In Transit,Paid
TRX00536,REQ01409,WST00362,C011,C026,2026-08-28,644.23,107.13,13844.38,923.77,In Transit,Paid
TRX00537,REQ01412,WST00363,C005,C026,2026-09-19,398.67,184.43,4943.61,746.92,Delivered,Paid
TRX00538,REQ01415,WST00364,C053,C026,2026-08-05,900.14,393.75,16921.7,1665.23,In Transit,Paid
TRX00539,REQ01416,WST00364,C039,C026,2026-06-12,2541.99,447.94,31940.81,5735.34,Delivered,Partially Paid
TRX00540,REQ01423,WST00366,C028,C026,2026-09-14,1436.23,117.93,27131.88,2029.43,Delivered,Paid
TRX00541,REQ01431,WST00367,C059,C026,2026-08-26,1021.25,528.36,10943.88,936.54,Delivered,Paid
TRX00542,REQ01437,WST00369,C006,C027,2026-06-18,3618.12,165.03,83942.95,2765.05,Delivered,Paid
TRX00543,REQ01441,WST00370,C048,C027,2026-06-15,1440.14,208.34,18728.37,1383.27,Delivered,Paid
TRX00544,REQ01442,WST00370,C002,C027,2026-06-09,3996.99,194.23,75262.99,1768.96,Delivered,Paid
TRX00545,REQ01448,WST00371,C051,C027,2026-09-04,4145.53,340.95,34453.3,3741.25,Delivered,Paid
TRX00546,REQ01450,WST00372,C020,C027,2026-06-27,232.19,460.01,3536.03,419.7,Delivered,Paid
TRX00547,REQ01453,WST00372,C024,C027,2026-08-18,132.34,366.26,3283.97,302.33,Scheduled,Paid
TRX00548,REQ01454,WST00372,C058,C027,2026-07-26,330.56,357.66,2832.92,818.65,Delivered,Pending
TRX00549,REQ01455,WST00372,C032,C027,2026-09-03,212.18,458.72,1747.16,258.6,Delivered,Pending
TRX00550,REQ01456,WST00373,C041,C027,2026-07-30,2045.69,370.23,32426.16,2137.65,Scheduled,Paid
TRX00551,REQ01459,WST00373,C022,C027,2026-09-02,1621.0,470.29,37376.56,1116.5,Delivered,Paid
TRX00552,REQ01461,WST00373,C003,C027,2026-09-23,1577.77,365.38,21400.83,723.16,In Transit,Paid
TRX00553,REQ01467,WST00375,C018,C027,2026-07-01,3001.44,231.43,50821.56,1388.47,In Transit,Partially Paid
TRX00554,REQ01470,WST00376,C050,C027,2026-08-23,1081.38,505.94,21487.89,1695.95,In Transit,Paid
TRX00555,REQ01474,WST00377,C050,C027,2026-07-18,176.84,318.68,2683.39,111.24,Delivered,Paid
TRX00556,REQ01476,WST00378,C018,C027,2026-06-21,642.82,391.94,14971.11,1235.22,Delivered,Paid
TRX00557,REQ01477,WST00379,C041,C027,2026-08-20,2180.95,300.21,54203.07,2853.29,Delivered,Paid
TRX00558,REQ01478,WST00379,C028,C027,2026-05-23,1475.17,266.76,35932.13,1895.69,Delivered,Paid
TRX00559,REQ01480,WST00380,C045,C027,2026-07-05,3561.82,148.97,47598.97,4631.11,Delivered,Paid
TRX00560,REQ01484,WST00382,C039,C027,2026-06-06,1243.92,315.62,18344.11,604.63,Delivered,Paid
TRX00561,REQ01485,WST00382,C043,C027,2026-08-02,828.61,335.73,10048.01,1861.13,In Transit,Paid
TRX00562,REQ01488,WST00382,C022,C027,2026-07-08,1985.29,298.74,47193.38,3816.86,Scheduled,Paid
TRX00563,REQ01489,WST00383,C045,C027,2026-09-18,389.56,329.83,6984.68,159.04,Delivered,Partially Paid
TRX00564,REQ01498,WST00385,C037,C027,2026-09-15,149.29,528.11,2462.26,89.66,Delivered,Pending
TRX00565,REQ01501,WST00386,C041,C027,2026-09-14,1440.1,88.1,13832.67,1099.28,Scheduled,Paid
TRX00566,REQ01505,WST00387,C030,C027,2026-09-08,4011.4,112.48,42210.46,8035.78,Delivered,Paid
TRX00567,REQ01506,WST00387,C019,C027,2026-09-06,2086.08,102.15,43264.75,3482.2,Scheduled,Paid
TRX00568,REQ01511,WST00389,C009,C027,2026-07-20,727.08,302.74,12392.55,516.41,In Transit,Paid
TRX00569,REQ01515,WST00390,C016,C027,2026-06-22,3791.09,280.88,40417.73,7692.26,Delivered,Paid
TRX00570,REQ01519,WST00391,C011,C027,2026-09-06,1136.0,128.4,27707.01,1841.31,Delivered,Paid
TRX00571,REQ01520,WST00391,C060,C027,2026-06-25,3474.46,131.29,36642.25,4783.85,Delivered,Paid
TRX00572,REQ01522,WST00391,C024,C027,2026-09-24,3095.28,114.11,25664.67,6958.99,Delivered,Paid
TRX00573,REQ01526,WST00392,C009,C027,2026-07-28,1005.03,62.42,22304.05,1081.75,Delivered,Pending
TRX00574,REQ01528,WST00392,C037,C027,2026-08-06,463.95,61.37,8473.93,1032.94,Delivered,Paid
TRX00575,REQ01530,WST00393,C057,C027,2026-07-20,2667.22,452.84,31944.74,2196.87,Scheduled,Paid
TRX00576,REQ01531,WST00393,C001,C027,2026-08-08,2255.18,536.94,27364.27,3744.67,Delivered,Paid
TRX00577,REQ01533,WST00394,C039,C027,2026-09-28,1464.85,355.48,27245.8,1861.1,Delivered,Pending
TRX00578,REQ01534,WST00394,C023,C027,2026-06-23,1453.6,376.99,26948.87,3500.86,Delivered,Paid
TRX00579,REQ01535,WST00394,C040,C027,2026-08-26,1327.02,400.74,12032.85,2812.5,Delivered,Paid
TRX00580,REQ01536,WST00394,C023,C027,2026-08-28,1376.75,430.1,14519.85,1085.99,Delivered,Paid
TRX00581,REQ01541,WST00395,C022,C027,2026-06-30,304.71,312.62,4627.51,680.35,In Transit,Paid
TRX00582,REQ01544,WST00396,C023,C027,2026-09-06,1172.12,205.42,28350.5,2080.83,Delivered,Paid
TRX00583,REQ01546,WST00396,C058,C027,2026-06-13,1385.47,252.19,32081.26,623.53,Delivered,Pending
TRX00584,REQ01548,WST00397,C045,C027,2026-07-05,1804.62,253.31,16176.7,4305.08,Delivered,Paid
TRX00585,REQ01549,WST00397,C045,C027,2026-07-08,898.55,284.65,14804.72,1162.68,Delivered,Paid
TRX00586,REQ01552,WST00398,C042,C027,2026-07-15,374.44,239.28,4218.27,180.81,Delivered,Paid
TRX00587,REQ01553,WST00398,C009,C027,2026-06-23,685.39,230.41,13689.22,830.78,Delivered,Paid
TRX00588,REQ01554,WST00398,C009,C027,2026-07-14,1027.0,216.86,19991.25,781.29,Delivered,Paid
TRX00589,REQ01555,WST00398,C025,C027,2026-06-24,871.53,217.67,9229.04,885.23,In Transit,Paid
TRX00590,REQ01557,WST00399,C059,C028,2026-08-24,355.19,138.07,7233.16,652.38,In Transit,Paid
TRX00591,REQ01566,WST00401,C019,C028,2026-09-12,1592.32,252.09,27141.18,3910.08,Scheduled,Paid
TRX00592,REQ01570,WST00403,C040,C028,2026-09-06,540.81,17.95,5940.45,832.9,Delivered,Paid
TRX00593,REQ01575,WST00404,C001,C028,2026-08-25,1027.7,307.77,21247.78,1720.67,Delivered,Paid
TRX00594,REQ01578,WST00406,C057,C028,2026-08-14,1139.12,404.88,16107.44,1914.99,Delivered,Paid
TRX00595,REQ01579,WST00406,C050,C028,2026-06-22,526.39,425.96,11527.01,642.47,In Transit,Paid
TRX00596,REQ01580,WST00406,C031,C028,2026-06-15,1127.84,428.69,22101.84,655.23,Delivered,Pending
TRX00597,REQ01581,WST00407,C031,C028,2026-07-03,2654.89,94.35,37403.09,5846.52,Delivered,Paid
TRX00598,REQ01584,WST00407,C030,C028,2026-09-10,2180.03,114.69,41174.47,3903.16,Scheduled,Paid
TRX00599,REQ01585,WST00407,C053,C028,2026-09-19,2254.28,116.15,27175.32,1052.14,Delivered,Paid
TRX00600,REQ01586,WST00407,C059,C028,2026-08-21,1250.83,99.7,27904.9,2623.71,Delivered,Paid
TRX00601,REQ01590,WST00408,C030,C028,2026-08-26,2368.66,120.9,24933.73,5403.65,Delivered,Paid
TRX00602,REQ01591,WST00409,C032,C028,2026-07-29,2585.64,75.88,27870.78,3400.46,In Transit,Paid
TRX00603,REQ01592,WST00409,C006,C028,2026-10-04,2976.71,64.58,55220.89,2830.82,Delivered,Paid
TRX00604,REQ01597,WST00410,C041,C028,2026-06-13,2810.0,277.7,68307.65,5037.04,Delivered,Partially Paid
TRX00605,REQ01598,WST00410,C052,C028,2026-09-12,1703.01,309.1,35506.41,3584.76,Delivered,Pending
TRX00606,REQ01606,WST00412,C040,C028,2026-08-07,933.46,46.87,7624.76,1516.16,Delivered,Paid
TRX00607,REQ01607,WST00412,C058,C028,2026-07-04,1141.3,46.17,12814.66,2652.48,Delivered,Pending
TRX00608,REQ01609,WST00412,C008,C028,2026-08-26,950.59,51.34,21741.39,2349.15,In Transit,Pending
TRX00609,REQ01613,WST00413,C040,C028,2026-05-31,4057.77,96.43,81225.22,6762.76,Delivered,Paid
TRX00610,REQ01614,WST00413,C036,C028,2026-05-29,3824.95,105.78,88814.28,5367.74,Delivered,Paid
TRX00611,REQ01617,WST00414,C030,C028,2026-08-11,416.48,335.13,3405.51,770.3,Scheduled,Paid
TRX00612,REQ01620,WST00415,C051,C028,2026-07-27,157.1,250.95,3804.81,275.49,Delivered,Paid
TRX00613,REQ01621,WST00415,C009,C028,2026-07-05,68.78,234.01,1634.54,158.58,Delivered,Partially Paid
TRX00614,REQ01622,WST00415,C018,C028,2026-09-21,93.08,231.68,1693.0,118.1,Delivered,Paid
TRX00615,REQ01623,WST00415,C053,C028,2026-08-18,148.33,256.35,3513.25,129.08,In Transit,Paid
TRX00616,REQ01624,WST00415,C035,C028,2026-08-16,77.75,238.57,1409.58,134.69,Delivered,Paid
TRX00617,REQ01626,WST00416,C039,C028,2026-06-21,386.26,17.75,3432.85,504.61,Delivered,Paid
TRX00618,REQ01628,WST00417,C031,C028,2026-07-13,2686.41,383.95,25147.81,3285.6,In Transit,Paid
TRX00619,REQ01629,WST00417,C023,C028,2026-07-23,2317.67,365.82,43684.25,5551.48,Delivered,Paid
TRX00620,REQ01632,WST00418,C045,C028,2026-06-08,3874.75,431.44,80553.8,5425.7,Delivered,Paid
TRX00621,REQ01637,WST00419,C021,C028,2026-06-06,2356.37,374.58,55377.16,3072.09,Delivered,Pending
TRX00622,REQ01638,WST00419,C009,C028,2026-08-12,2457.71,439.56,51901.02,4146.72,Delivered,Paid
TRX00623,REQ01644,WST00420,C009,C028,2026-06-08,1391.51,458.52,16233.91,2773.62,Delivered,Paid
TRX00624,REQ01645,WST00420,C035,C028,2026-06-19,2564.69,469.72,35922.28,4952.7,Scheduled,Paid
TRX00625,REQ01646,WST00420,C051,C028,2026-06-18,1692.14,382.75,20751.53,1649.47,Delivered,Paid
TRX00626,REQ01647,WST00421,C024,C029,2026-09-03,272.49,381.59,4897.58,346.3,In Transit,Partially Paid
TRX00627,REQ01651,WST00423,C002,C029,2026-07-22,1100.83,138.52,26093.9,2652.64,Delivered,Paid
TRX00628,REQ01652,WST00423,C024,C029,2026-06-17,1959.9,171.02,34809.69,3867.69,In Transit,Paid
TRX00629,REQ01654,WST00423,C021,C029,2026-09-17,1385.0,141.55,28139.94,2974.83,Delivered,Paid
TRX00630,REQ01662,WST00425,C042,C029,2026-08-26,957.58,445.85,19145.69,1572.01,Delivered,Partially Paid
TRX00631,REQ01670,WST00427,C030,C029,2026-07-04,661.5,334.53,14883.09,522.02,Scheduled,Paid
TRX00632,REQ01680,WST00430,C025,C029,2026-07-02,2513.84,155.02,31737.04,1794.59,Delivered,Paid
TRX00633,REQ01685,WST00431,C047,C029,2026-07-14,1790.22,262.08,36142.64,3699.45,Delivered,Paid
TRX00634,REQ01693,WST00433,C024,C029,2026-06-07,2165.39,201.87,44976.6,2969.72,Delivered,Paid
TRX00635,REQ01695,WST00434,C020,C029,2026-08-09,293.61,568.01,6105.83,527.41,Delivered,Paid
TRX00636,REQ01696,WST00435,C057,C029,2026-07-12,513.8,54.27,4387.73,575.56,Delivered,Paid
TRX00637,REQ01697,WST00435,C036,C029,2026-07-17,224.82,60.0,2606.27,300.32,In Transit,Paid
TRX00638,REQ01698,WST00435,C046,C029,2026-08-10,580.4,49.96,9444.37,1390.71,In Transit,Partially Paid
TRX00639,REQ01700,WST00436,C047,C029,2026-06-08,80.79,25.3,1204.75,144.6,Delivered,Paid
TRX00640,REQ01702,WST00437,C017,C029,2026-09-18,925.18,442.51,19655.34,2090.9,Delivered,Paid
TRX00641,REQ01703,WST00437,C017,C029,2026-06-09,738.75,399.69,17486.66,1533.05,Delivered,Paid
TRX00642,REQ01705,WST00437,C025,C029,2026-08-05,215.12,416.76,4550.29,386.23,In Transit,Paid
TRX00643,REQ01707,WST00438,C055,C029,2026-06-21,898.1,416.5,12720.49,762.51,Delivered,Paid
TRX00644,REQ01709,WST00439,C032,C029,2026-07-11,576.89,229.4,8199.77,1028.09,Delivered,Partially Paid
TRX00645,REQ01710,WST00439,C045,C029,2026-07-02,664.66,220.43,9838.45,684.69,In Transit,Paid
TRX00646,REQ01711,WST00440,C040,C029,2026-07-11,154.68,95.45,3720.48,195.9,Delivered,Paid
TRX00647,REQ01713,WST00441,C027,C029,2026-09-13,587.37,240.64,7539.71,1434.64,Delivered,Paid
TRX00648,REQ01717,WST00441,C056,C029,2026-06-22,887.24,243.91,13832.55,1697.51,Delivered,Paid
TRX00649,REQ01719,WST00442,C054,C029,2026-08-24,126.72,80.04,1480.42,79.94,In Transit,Paid
TRX00650,REQ01720,WST00442,C010,C029,2026-08-30,126.62,79.0,2377.4,57.87,Scheduled,Paid
TRX00651,REQ01723,WST00442,C007,C029,2026-09-08,68.34,93.95,905.08,122.67,Delivered,Paid
TRX00652,REQ01726,WST00443,C012,C029,2026-08-24,2440.79,24.32,33045.93,5437.36,Scheduled,Paid
TRX00653,REQ01728,WST00443,C055,C029,2026-07-15,4204.05,24.27,55332.71,3764.85,Scheduled,Paid
TRX00654,REQ01731,WST00444,C042,C029,2026-09-21,521.68,483.94,7261.64,318.3,Delivered,Paid
TRX00655,REQ01733,WST00444,C040,C029,2026-09-05,559.69,425.41,8841.57,1109.1,Delivered,Partially Paid
TRX00656,REQ01734,WST00444,C012,C029,2026-07-28,545.09,521.6,11603.38,1115.71,Delivered,Paid
TRX00657,REQ01735,WST00444,C011,C029,2026-09-11,187.1,505.04,2239.71,206.8,Delivered,Paid
TRX00658,REQ01736,WST00444,C035,C029,2026-06-21,319.35,503.37,6591.09,554.31,Scheduled,Paid
TRX00659,REQ01737,WST00445,C034,C029,2026-08-17,1190.32,246.41,28576.59,2224.75,Delivered,Paid
TRX00660,REQ01740,WST00446,C030,C029,2026-05-29,657.56,83.49,15785.33,721.18,In Transit,Paid
TRX00661,REQ01741,WST00446,C026,C029,2026-09-14,908.04,88.1,13269.33,982.04,In Transit,Paid
TRX00662,REQ01742,WST00446,C053,C029,2026-08-31,1175.44,92.24,17246.79,2909.78,Delivered,Paid
TRX00663,REQ01745,WST00448,C055,C030,2026-06-30,869.61,407.35,18334.21,1127.61,Scheduled,Paid
TRX00664,REQ01747,WST00448,C059,C030,2026-07-17,3390.87,397.35,76246.44,2356.63,Delivered,Paid
TRX00665,REQ01750,WST00448,C050,C030,2026-07-27,2301.82,381.4,33456.06,4190.73,Scheduled,Paid
TRX00666,REQ01753,WST00449,C048,C030,2026-06-11,778.73,58.05,7438.39,1454.91,Delivered,Partially Paid
TRX00667,REQ01754,WST00449,C044,C030,2026-05-24,1218.98,62.7,24112.94,899.16,Delivered,Pending
TRX00668,REQ01758,WST00450,C001,C030,2026-09-03,638.1,252.98,10253.83,364.57,Delivered,Pending
TRX00669,REQ01760,WST00451,C020,C030,2026-08-29,3221.61,228.74,46981.7,3063.13,Delivered,Paid
TRX00670,REQ01761,WST00451,C011,C030,2026-09-16,3011.93,238.95,61950.57,7289.75,Delivered,Paid
TRX00671,REQ01762,WST00451,C005,C030,2026-09-05,1907.88,242.53,21695.52,1838.33,Delivered,Paid
TRX00672,REQ01767,WST00452,C025,C030,2026-09-12,1248.5,18.39,13341.06,1805.92,Delivered,Partially Paid
TRX00673,REQ01772,WST00453,C059,C030,2026-08-15,1726.72,106.92,19052.88,2132.97,Delivered,Paid
TRX00674,REQ01774,WST00454,C049,C030,2026-06-07,1133.14,179.04,27859.02,923.9,Scheduled,Paid
TRX00675,REQ01779,WST00456,C041,C030,2026-08-28,3453.99,178.05,57507.48,1652.76,Delivered,Paid
TRX00676,REQ01781,WST00456,C020,C030,2026-06-12,3302.46,193.84,63408.63,7626.37,Delivered,Paid
TRX00677,REQ01782,WST00457,C021,C030,2026-09-02,932.51,392.59,17715.41,1599.79,In Transit,Paid
TRX00678,REQ01783,WST00457,C047,C030,2026-09-02,573.95,403.6,5430.42,1027.46,Delivered,Partially Paid
TRX00679,REQ01792,WST00459,C016,C030,2026-07-17,278.99,267.28,3749.5,138.5,In Transit,Paid
TRX00680,REQ01800,WST00461,C036,C030,2026-09-18,3278.64,105.79,33550.85,3119.65,Delivered,Paid
TRX00681,REQ01802,WST00461,C037,C030,2026-08-14,1146.9,82.99,22842.17,1432.01,Scheduled,Paid
TRX00682,REQ01804,WST00461,C024,C030,2026-06-02,935.32,94.65,13960.74,1744.51,Delivered,Paid
TRX00683,REQ01805,WST00461,C022,C030,2026-08-22,2214.86,88.22,23843.89,1657.97,Delivered,Paid
TRX00684,REQ01817,WST00463,C049,C030,2026-07-27,3626.0,12.94,47412.58,2438.11,In Transit,Pending
TRX00685,REQ01818,WST00464,C012,C030,2026-07-30,2653.03,224.88,34525.43,4328.83,Scheduled,Paid
TRX00686,REQ01819,WST00464,C044,C030,2026-07-27,739.23,228.56,12540.12,673.73,Delivered,Paid
TRX00687,REQ01823,WST00465,C052,C031,2026-07-27,638.44,346.5,15291.13,856.23,Delivered,Paid
TRX00688,REQ01827,WST00466,C034,C031,2026-07-22,2683.38,443.7,29310.21,4557.21,Delivered,Paid
TRX00689,REQ01832,WST00467,C044,C031,2026-08-20,2854.84,441.87,70578.2,5500.1,Delivered,Paid
TRX00690,REQ01833,WST00468,C040,C031,2026-09-08,1545.75,80.03,20473.87,2811.91,Delivered,Paid
TRX00691,REQ01838,WST00469,C044,C031,2026-09-08,2684.89,199.08,49001.41,1544.65,Scheduled,Paid
TRX00692,REQ01844,WST00470,C053,C031,2026-06-28,1899.39,287.44,23771.98,1496.56,Delivered,Paid
TRX00693,REQ01845,WST00471,C049,C031,2026-08-25,451.47,77.96,8849.22,494.32,Delivered,Pending
TRX00694,REQ01846,WST00471,C020,C031,2026-09-03,669.41,70.02,6005.9,280.66,Delivered,Paid
TRX00695,REQ01848,WST00471,C022,C031,2026-08-28,1071.16,83.93,17027.13,1703.76,In Transit,Paid
TRX00696,REQ01850,WST00471,C021,C031,2026-09-24,693.06,84.49,6801.26,350.62,Delivered,Paid
TRX00697,REQ01851,WST00472,C033,C031,2026-08-16,585.54,294.34,14416.05,701.72,In Transit,Paid
TRX00698,REQ01852,WST00472,C032,C031,2026-08-07,292.3,335.57,3376.77,440.31,Scheduled,Pending
TRX00699,REQ01853,WST00472,C057,C031,2026-07-31,526.05,342.45,4589.25,587.06,Delivered,Paid
TRX00700,REQ01856,WST00472,C026,C031,2026-07-19,657.79,354.17,11089.98,407.47,Delivered,Pending
TRX00701,REQ01857,WST00473,C046,C031,2026-07-20,1731.86,408.46,43013.25,3995.27,In Transit,Paid
TRX00702,REQ01858,WST00473,C007,C031,2026-06-25,649.21,385.25,11361.88,1145.63,In Transit,Paid
TRX00703,REQ01860,WST00473,C044,C031,2026-07-05,2097.46,366.54,47420.8,3417.14,Delivered,Paid
TRX00704,REQ01863,WST00474,C044,C032,2026-07-16,1053.21,286.7,17707.52,578.15,Delivered,Paid
TRX00705,REQ01871,WST00476,C053,C032,2026-09-11,2116.32,82.17,39179.69,1017.11,In Transit,Pending
TRX00706,REQ01874,WST00476,C027,C032,2026-06-08,3217.75,98.1,42031.51,5310.68,Delivered,Paid
TRX00707,REQ01877,WST00477,C046,C032,2026-09-10,2195.28,248.3,26765.38,1631.46,Scheduled,Paid
TRX00708,REQ01878,WST00478,C013,C032,2026-08-31,989.2,220.83,22265.74,1077.98,Scheduled,Pending
TRX00709,REQ01880,WST00478,C007,C032,2026-09-18,2592.51,172.24,41625.21,2422.85,Delivered,Paid
TRX00710,REQ01882,WST00478,C037,C032,2026-07-08,1995.05,189.09,25308.95,4577.22,Delivered,Paid
TRX00711,REQ01884,WST00479,C021,C032,2026-07-23,1028.23,425.56,14076.6,1499.18,Delivered,Paid
TRX00712,REQ01885,WST00479,C025,C032,2026-09-12,815.39,453.24,8219.34,1628.65,Delivered,Paid
TRX00713,REQ01892,WST00480,C013,C032,2026-07-10,140.56,356.5,2584.67,293.53,In Transit,Paid
TRX00714,REQ01896,WST00481,C054,C033,2026-08-04,1045.23,390.26,21433.01,2323.41,Delivered,Paid
TRX00715,REQ01899,WST00482,C027,C033,2026-06-19,2055.8,359.95,38959.74,1483.9,Delivered,Paid
TRX00716,REQ01900,WST00483,C052,C033,2026-06-14,1899.11,151.79,16954.77,1541.03,In Transit,Partially Paid
TRX00717,REQ01904,WST00483,C037,C033,2026-09-19,979.56,174.73,8396.41,527.69,Delivered,Paid
TRX00718,REQ01905,WST00483,C032,C033,2026-06-13,1430.3,183.09,32105.52,2371.8,In Transit,Paid
TRX00719,REQ01907,WST00484,C019,C033,2026-07-14,519.53,279.01,10476.54,1017.44,Scheduled,Paid
TRX00720,REQ01913,WST00485,C045,C033,2026-08-11,974.85,104.84,10511.73,1347.06,Scheduled,Paid
TRX00721,REQ01916,WST00485,C052,C033,2026-06-10,1879.98,128.66,40817.73,1635.15,Scheduled,Paid
TRX00722,REQ01922,WST00487,C012,C034,2026-07-16,2514.69,317.92,60773.73,5614.66,Delivered,Paid
